ID,"Lib groupId","Lib artifactId","Lib version","Compile","Debloat","Debloat Time","Lib original test error","Lib original test failing","Lib original test passing","Lib debloat test error","Lib debloat test failing","Lib debloat test passing","Size original jar","Size debloat jar","Nb class original","Nb method original","Nb debloated classes","Nb preserved classes","Nb debloated methods","Nb Dependenies","Nb bloated dependenies","Nb dependeny class","Nb bloated dependeny class","Nb preserved dependeny class","Nb dependeny method","Nb bloated dependeny method","Lib coverage","Lib dep coverage","Lib all coverage","Client groupId","Client artifactId","Client Compile","Client Debloat","Client original test error","Client original test failing","Client original test passing","Client debloat test error","Client debloat test failing","Client debloat test passing","Client coverage","Cover lib"
apache_commons-io_2.1,commons-io,commons-io,2.1,True,True,415.243,0,0,789,0,0,789,160975,158787,104,1077,1,0,69,1,1,12,12,0,0,0,0.8582527527807278,0,0.8582527527807278,com.alexholmes,hdfs-slurper,False,False,,,,,,,,False
apache_commons-io_2.1,commons-io,commons-io,2.1,True,True,415.243,0,0,789,0,0,789,160975,158787,104,1077,1,0,69,1,1,12,12,0,0,0,0.8582527527807278,0,0.8582527527807278,com.alexkasko.springjdbc,springjdbc-iterable,False,False,,,,,,,,False
apache_commons-io_2.1,commons-io,commons-io,2.1,True,True,415.243,0,0,789,0,0,789,160975,158787,104,1077,1,0,69,1,1,12,12,0,0,0,0.8582527527807278,0,0.8582527527807278,net.sf.jmimemagic,jmimemagic,False,False,,,,,,,,False
apache_commons-io_2.1,commons-io,commons-io,2.1,True,True,415.243,0,0,789,0,0,789,160975,158787,104,1077,1,0,69,1,1,12,12,0,0,0,0.8582527527807278,0,0.8582527527807278,com.google.code.maven-replacer-plugin,replacer,False,False,,,,,,,,False
apache_commons-io_2.1,commons-io,commons-io,2.1,True,True,415.243,0,0,789,0,0,789,160975,158787,104,1077,1,0,69,1,1,12,12,0,0,0,0.8582527527807278,0,0.8582527527807278,com.cloudera.seismic,seismic,False,False,,,,,,,,False
apache_commons-io_2.1,commons-io,commons-io,2.1,True,True,415.243,0,0,789,0,0,789,160975,158787,104,1077,1,0,69,1,1,12,12,0,0,0,0.8582527527807278,0,0.8582527527807278,davenkin,java_transaction_workshop,False,False,,,,,,,,False
apache_commons-io_2.1,commons-io,commons-io,2.1,True,True,415.243,0,0,789,0,0,789,160975,158787,104,1077,1,0,69,1,1,12,12,0,0,0,0.8582527527807278,0,0.8582527527807278,org.deephacks.vertxrs,vertxrs,True,True,0,0,25,0,0,25,0.6656626506024096,False
apache_commons-io_2.1,commons-io,commons-io,2.1,True,True,415.243,0,0,789,0,0,789,160975,158787,104,1077,1,0,69,1,1,12,12,0,0,0,0.8582527527807278,0,0.8582527527807278,gageot.net,kittenmash,False,False,,,,,,,,False
apache_commons-io_2.1,commons-io,commons-io,2.1,True,True,415.243,0,0,789,0,0,789,160975,158787,104,1077,1,0,69,1,1,12,12,0,0,0,0.8582527527807278,0,0.8582527527807278,com.github.dwursteisen,image-api,False,False,,,,,,,,False
apache_commons-io_2.1,commons-io,commons-io,2.1,True,True,415.243,0,0,789,0,0,789,160975,158787,104,1077,1,0,69,1,1,12,12,0,0,0,0.8582527527807278,0,0.8582527527807278,io.fabric8.elasticsearch,openshift-elasticsearch-plugin,False,False,,,,,,,,False
apache_commons-io_2.1,commons-io,commons-io,2.1,True,True,415.243,0,0,789,0,0,789,160975,158787,104,1077,1,0,69,1,1,12,12,0,0,0,0.8582527527807278,0,0.8582527527807278,com.github.ganskef,shortcircuit-proxy,False,False,,,,,,,,False
apache_commons-io_2.1,commons-io,commons-io,2.1,True,True,415.243,0,0,789,0,0,789,160975,158787,104,1077,1,0,69,1,1,12,12,0,0,0,0.8582527527807278,0,0.8582527527807278,com.icantrap,android-dawg,False,False,,,,,,,,False
apache_commons-io_2.1,commons-io,commons-io,2.1,True,True,415.243,0,0,789,0,0,789,160975,158787,104,1077,1,0,69,1,1,12,12,0,0,0,0.8582527527807278,0,0.8582527527807278,ecir.compression,ecir-compression,False,False,,,,,,,,False
apache_commons-io_2.1,commons-io,commons-io,2.1,True,True,415.243,0,0,789,0,0,789,160975,158787,104,1077,1,0,69,1,1,12,12,0,0,0,0.8582527527807278,0,0.8582527527807278,com.jeklsoft.cassandraclient,cassandra-client,False,False,,,,,,,,False
apache_commons-io_2.1,commons-io,commons-io,2.1,True,True,415.243,0,0,789,0,0,789,160975,158787,104,1077,1,0,69,1,1,12,12,0,0,0,0.8582527527807278,0,0.8582527527807278,com.github.kristofa,mock-http-server,False,False,,,,,,,,False
apache_commons-io_2.1,commons-io,commons-io,2.1,True,True,415.243,0,0,789,0,0,789,160975,158787,104,1077,1,0,69,1,1,12,12,0,0,0,0.8582527527807278,0,0.8582527527807278,de.langmi.spring.batch.examples,complex,False,False,,,,,,,,False
apache_commons-io_2.1,commons-io,commons-io,2.1,True,True,415.243,0,0,789,0,0,789,160975,158787,104,1077,1,0,69,1,1,12,12,0,0,0,0.8582527527807278,0,0.8582527527807278,de.langmi.spring.batch.examples,readers,False,False,,,,,,,,False
apache_commons-io_2.1,commons-io,commons-io,2.1,True,True,415.243,0,0,789,0,0,789,160975,158787,104,1077,1,0,69,1,1,12,12,0,0,0,0.8582527527807278,0,0.8582527527807278,org.elasticsearch,demo,False,False,,,,,,,,False
apache_commons-io_2.1,commons-io,commons-io,2.1,True,True,415.243,0,0,789,0,0,789,160975,158787,104,1077,1,0,69,1,1,12,12,0,0,0,0.8582527527807278,0,0.8582527527807278,ca.mrvisser,prop-doc,False,False,,,,,,,,False
apache_commons-io_2.1,commons-io,commons-io,2.1,True,True,415.243,0,0,789,0,0,789,160975,158787,104,1077,1,0,69,1,1,12,12,0,0,0,0.8582527527807278,0,0.8582527527807278,com.google.code.maven-scm-provider-svnjava,maven-scm-provider-svnjava,True,True,0,0,25,0,0,25,0.5984703632887189,False
apache_commons-io_2.1,commons-io,commons-io,2.1,True,True,415.243,0,0,789,0,0,789,160975,158787,104,1077,1,0,69,1,1,12,12,0,0,0,0.8582527527807278,0,0.8582527527807278,org.openpnp,openpnp-gui,False,False,,,,,,,,False
apache_commons-io_2.1,commons-io,commons-io,2.1,True,True,415.243,0,0,789,0,0,789,160975,158787,104,1077,1,0,69,1,1,12,12,0,0,0,0.8582527527807278,0,0.8582527527807278,com.openshift,openshift-restclient-java,False,False,,,,,,,,False
apache_commons-io_2.1,commons-io,commons-io,2.1,True,True,415.243,0,0,789,0,0,789,160975,158787,104,1077,1,0,69,1,1,12,12,0,0,0,0.8582527527807278,0,0.8582527527807278,SolrMQ,SolrMQ,False,False,,,,,,,,False
apache_commons-io_2.1,commons-io,commons-io,2.1,True,True,415.243,0,0,789,0,0,789,160975,158787,104,1077,1,0,69,1,1,12,12,0,0,0,0.8582527527807278,0,0.8582527527807278,com.urbanairship,hbackup,False,False,,,,,,,,False
apache_commons-io_2.1,commons-io,commons-io,2.1,True,True,415.243,0,0,789,0,0,789,160975,158787,104,1077,1,0,69,1,1,12,12,0,0,0,0.8582527527807278,0,0.8582527527807278,com.urbanairship,statshtable,False,False,,,,,,,,False
apache_commons-io_2.1,commons-io,commons-io,2.1,True,True,415.243,0,0,789,0,0,789,160975,158787,104,1077,1,0,69,1,1,12,12,0,0,0,0.8582527527807278,0,0.8582527527807278,com.shri.eclipsetomaven,eclipse-to-maven,False,False,,,,,,,,False
apache_commons-io_2.1,commons-io,commons-io,2.1,True,True,415.243,0,0,789,0,0,789,160975,158787,104,1077,1,0,69,1,1,12,12,0,0,0,0.8582527527807278,0,0.8582527527807278,org.rundeck,rundeck-api-java-client,False,False,,,,,,,,False
apache_commons-io_2.1,commons-io,commons-io,2.1,True,True,415.243,0,0,789,0,0,789,160975,158787,104,1077,1,0,69,1,1,12,12,0,0,0,0.8582527527807278,0,0.8582527527807278,com.ken,WMS,False,False,,,,,,,,False
apache_commons-io_2.0,commons-io,commons-io,2.0,True,True,394.865,0,0,754,0,0,754,158170,155998,104,1050,1,0,70,1,1,12,12,0,0,0,0.8558862169417947,0,0.8558862169417947,org.jasig.portlet,WeatherPortlet,True,True,0,0,6,0,0,6,0.2848381601362862,False
apache_commons-io_2.0,commons-io,commons-io,2.0,True,True,394.865,0,0,754,0,0,754,158170,155998,104,1050,1,0,70,1,1,12,12,0,0,0,0.8558862169417947,0,0.8558862169417947,org.mudebug,prapr-plugin,False,False,,,,,,,,False
apache_commons-io_2.0,commons-io,commons-io,2.0,True,True,394.865,0,0,754,0,0,754,158170,155998,104,1050,1,0,70,1,1,12,12,0,0,0,0.8558862169417947,0,0.8558862169417947,com.cribbstechnologies.clients,mandrillClient,False,False,,,,,,,,False
apache_commons-io_2.0,commons-io,commons-io,2.0,True,True,394.865,0,0,754,0,0,754,158170,155998,104,1050,1,0,70,1,1,12,12,0,0,0,0.8558862169417947,0,0.8558862169417947,eu.delving,x3ml,False,False,,,,,,,,False
apache_commons-io_2.0,commons-io,commons-io,2.0,True,True,394.865,0,0,754,0,0,754,158170,155998,104,1050,1,0,70,1,1,12,12,0,0,0,0.8558862169417947,0,0.8558862169417947,com.lowereast,guiceymongo,False,False,,,,,,,,False
apache_commons-jexl_2.1.1,org.apache.commons,commons-jexl3,2.1.1,True,True,311.238,0,0,275,3,5,267,326294,321971,206,1571,21,5,109,3,2,132,84,0,160,42,0.6786876008503445,0.19447377683914116,0.6171716042481833,com.commafeed,commafeed,True,True,0,0,51,10,0,41,0.1267093698793386,True
apache_commons-jexl_2.1.1,org.apache.commons,commons-jexl3,2.1.1,True,True,311.238,0,0,275,3,5,267,326294,321971,206,1571,21,5,109,3,2,132,84,0,160,42,0.6786876008503445,0.19447377683914116,0.6171716042481833,org.apache.commons,commons-configuration2,False,False,,,,,,,,False
apache_commons-jexl_2.1.1,org.apache.commons,commons-jexl3,2.1.1,True,True,311.238,0,0,275,3,5,267,326294,321971,206,1571,21,5,109,3,2,132,84,0,160,42,0.6786876008503445,0.19447377683914116,0.6171716042481833,de.neuland-bfi,jade4j,False,False,,,,,,,,False
apache_commons-jexl_2.1.1,org.apache.commons,commons-jexl3,2.1.1,True,True,311.238,0,0,275,3,5,267,326294,321971,206,1571,21,5,109,3,2,132,84,0,160,42,0.6786876008503445,0.19447377683914116,0.6171716042481833,net.sf.jett,jett-core,False,False,,,,,,,,False
apache_commons-jexl_2.0.1,org.apache.commons,commons-jexl3,2.0.1,True,True,136.362,0,0,223,2,6,215,273493,270832,170,1282,20,3,80,3,2,132,84,0,160,42,0.6779825118755862,0.19359380499824005,0.6069243280923243,com.alibaba.tamper,tamper,True,True,0,0,62,0,0,62,0.5718311623246493,True
apache_commons-jxpath_1.3,commons-jxpath,commons-jxpath,1.3,True,True,212.367,0,0,365,0,0,365,688882,682994,180,1737,4,3,87,5,5,3273,3273,0,0,0,0.7038809860895751,0,0.7038809860895751,org.apache.commons,commons-configuration2,True,False,0,0,2830,,,,,False
apache_commons-jxpath_1.3,commons-jxpath,commons-jxpath,1.3,True,True,212.367,0,0,365,0,0,365,688882,682994,180,1737,4,3,87,5,5,3273,3273,0,0,0,0.7038809860895751,0,0.7038809860895751,com.p2p.client,p2p-java-client,False,False,,,,,,,,False
apache_commons-lang_3.1,org.apache.commons,commons-lang3,3.1,True,False,,0,0,4746,,,,521443,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,askdrcatcher.github.com,JRAKE,False,False,,,,,,,,False
apache_commons-lang_3.1,org.apache.commons,commons-lang3,3.1,True,False,,0,0,4746,,,,521443,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,com.technophobia.substeps,substeps-core,False,False,,,,,,,,False
apache_commons-lang_3.1,org.apache.commons,commons-lang3,3.1,True,False,,0,0,4746,,,,521443,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,com.technophobia.substeps,webdriver-substeps,False,False,,,,,,,,False
apache_commons-lang_3.1,org.apache.commons,commons-lang3,3.1,True,False,,0,0,4746,,,,521443,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,org.imsglobal,basiclti-util,False,False,,,,,,,,False
apache_commons-lang_3.1,org.apache.commons,commons-lang3,3.1,True,False,,0,0,4746,,,,521443,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,io.github.karols,hocr4j,False,False,,,,,,,,False
apache_commons-lang_3.1,org.apache.commons,commons-lang3,3.1,True,False,,0,0,4746,,,,521443,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,com.rann,algorithm,False,False,,,,,,,,False
apache_commons-lang_3.1,org.apache.commons,commons-lang3,3.1,True,False,,0,0,4746,,,,521443,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,net.seleucus,webspa,False,False,,,,,,,,False
apache_commons-lang_3.1,org.apache.commons,commons-lang3,3.1,True,False,,0,0,4746,,,,521443,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,com.orange.wro4j,wro4j-taglib,False,False,,,,,,,,False
apache_commons-lang_3.1,org.apache.commons,commons-lang3,3.1,True,False,,0,0,4746,,,,521443,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,net.ripe.ipresource,ipresource,False,False,,,,,,,,False
apache_commons-lang_3.1,org.apache.commons,commons-lang3,3.1,True,False,,0,0,4746,,,,521443,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,wsattacker.sso.openid,OpenID-Attacker,False,False,,,,,,,,False
apache_commons-lang_3.1,org.apache.commons,commons-lang3,3.1,True,False,,0,0,4746,,,,521443,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,com.retailmenot,testrailsdk,False,False,,,,,,,,False
apache_commons-lang_3.1,org.apache.commons,commons-lang3,3.1,True,False,,0,0,4746,,,,521443,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,com.retailmenot,pairwise,False,False,,,,,,,,False
apache_commons-lang_3.1,org.apache.commons,commons-lang3,3.1,True,False,,0,0,4746,,,,521443,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,it.uniroma2.sag.kelp,kelp-core,False,False,,,,,,,,False
apache_commons-lang_3.1,org.apache.commons,commons-lang3,3.1,True,False,,0,0,4746,,,,521443,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,com.stst.core,expression-evaluator-demo,False,False,,,,,,,,False
apache_commons-lang_3.1,org.apache.commons,commons-lang3,3.1,True,False,,0,0,4746,,,,521443,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,siftscience,kafka-assigner,False,False,,,,,,,,False
apache_commons-lang_3.1,org.apache.commons,commons-lang3,3.1,True,False,,0,0,4746,,,,521443,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,com.smartling,smartling-api-sdk,False,False,,,,,,,,False
apache_commons-lang_3.1,org.apache.commons,commons-lang3,3.1,True,False,,0,0,4746,,,,521443,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,com.github.agiledon.sisyphus,sisyphus,False,False,,,,,,,,False
apache_commons-lang_3.1,org.apache.commons,commons-lang3,3.1,True,False,,0,0,4746,,,,521443,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,fr.bl.template.ui,spring-server,False,False,,,,,,,,False
apache_commons-lang_3.1,org.apache.commons,commons-lang3,3.1,True,False,,0,0,4746,,,,521443,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ru.0agr,vkontakte-http-api,False,False,,,,,,,,False
apache_commons-lang_3.1,org.apache.commons,commons-lang3,3.1,True,False,,0,0,4746,,,,521443,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,com.alexholmes.avro,avro-sorting,False,False,,,,,,,,False
apache_commons-lang_3.1,org.apache.commons,commons-lang3,3.1,True,False,,0,0,4746,,,,521443,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,xlg.cs.lmu.edu,yoda,False,False,,,,,,,,False
apache_commons-lang_3.1,org.apache.commons,commons-lang3,3.1,True,False,,0,0,4746,,,,521443,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,de.aschoerk.java-converter,java-converter,False,False,,,,,,,,False
apache_commons-lang_3.1,org.apache.commons,commons-lang3,3.1,True,False,,0,0,4746,,,,521443,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,bbejeck.guava,guava-blog,False,False,,,,,,,,False
apache_commons-lang_3.1,org.apache.commons,commons-lang3,3.1,True,False,,0,0,4746,,,,521443,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,com.invariantproperties.sandbox.springentitylistener,springentitylistener,False,False,,,,,,,,False
apache_commons-lang_3.1,org.apache.commons,commons-lang3,3.1,True,False,,0,0,4746,,,,521443,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,com.github.beothorn,URISchemeHandler,False,False,,,,,,,,False
apache_commons-lang_3.1,org.apache.commons,commons-lang3,3.1,True,False,,0,0,4746,,,,521443,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,com.github.bingoohuang,quartz-glass,False,False,,,,,,,,False
apache_commons-lang_3.1,org.apache.commons,commons-lang3,3.1,True,False,,0,0,4746,,,,521443,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,org.topology,bgp-ls,False,False,,,,,,,,False
apache_commons-lang_3.1,org.apache.commons,commons-lang3,3.1,True,False,,0,0,4746,,,,521443,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,org.skife.galaxy,sculptor,False,False,,,,,,,,False
apache_commons-lang_3.1,org.apache.commons,commons-lang3,3.1,True,False,,0,0,4746,,,,521443,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,org.brunocvcunha.inutils4j,inutils4j,False,False,,,,,,,,False
apache_commons-lang_3.1,org.apache.commons,commons-lang3,3.1,True,False,,0,0,4746,,,,521443,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ru.yandex.qatools,yatomata,False,False,,,,,,,,False
apache_commons-lang_3.1,org.apache.commons,commons-lang3,3.1,True,False,,0,0,4746,,,,521443,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,org.camunda.bpm.extension,camunda-bpm-needle,False,False,,,,,,,,False
apache_commons-lang_3.1,org.apache.commons,commons-lang3,3.1,True,False,,0,0,4746,,,,521443,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,com.chncwang.easy2db,core,False,False,,,,,,,,False
apache_commons-lang_3.1,org.apache.commons,commons-lang3,3.1,True,False,,0,0,4746,,,,521443,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,pgGallery,pgGallery,False,False,,,,,,,,False
apache_commons-lang_3.1,org.apache.commons,commons-lang3,3.1,True,False,,0,0,4746,,,,521443,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,us.codecraft,hello-design-pattern,False,False,,,,,,,,False
apache_commons-lang_3.1,org.apache.commons,commons-lang3,3.1,True,False,,0,0,4746,,,,521443,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,eu.isas.peptideshaker,PeptideShaker,False,False,,,,,,,,False
apache_commons-lang_3.1,org.apache.commons,commons-lang3,3.1,True,False,,0,0,4746,,,,521443,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,eu.danieldk.quzah,quzah,False,False,,,,,,,,False
apache_commons-lang_3.1,org.apache.commons,commons-lang3,3.1,True,False,,0,0,4746,,,,521443,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,Textalytics,Textalytics,False,False,,,,,,,,False
apache_commons-lang_3.1,org.apache.commons,commons-lang3,3.1,True,False,,0,0,4746,,,,521443,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,com.dotweblabs,twirl,False,False,,,,,,,,False
apache_commons-lang_3.1,org.apache.commons,commons-lang3,3.1,True,False,,0,0,4746,,,,521443,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,com.hortonworks.pso,data.gen,False,False,,,,,,,,False
apache_commons-lang_3.1,org.apache.commons,commons-lang3,3.1,True,False,,0,0,4746,,,,521443,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,com.edurekademo.tutorial,addressbook,False,False,,,,,,,,False
apache_commons-lang_3.1,org.apache.commons,commons-lang3,3.1,True,False,,0,0,4746,,,,521443,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,com.edurekademo.tutorial,addressbook,False,False,,,,,,,,False
apache_commons-lang_3.1,org.apache.commons,commons-lang3,3.1,True,False,,0,0,4746,,,,521443,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,com.github.elizabetht,StudentEnrollmentWithREST,False,False,,,,,,,,False
apache_commons-lang_3.1,org.apache.commons,commons-lang3,3.1,True,False,,0,0,4746,,,,521443,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,com.groupon.nakala,nakala,False,False,,,,,,,,False
apache_commons-lang_3.1,org.apache.commons,commons-lang3,3.1,True,False,,0,0,4746,,,,521443,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,com.keyholesoftware,khs-sherpa,False,False,,,,,,,,False
apache_commons-lang_3.1,org.apache.commons,commons-lang3,3.1,True,False,,0,0,4746,,,,521443,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,com.intuit.fuzzymatcher,fuzzy-matcher,False,False,,,,,,,,False
apache_commons-lang_3.1,org.apache.commons,commons-lang3,3.1,True,False,,0,0,4746,,,,521443,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,datum-ipsum,datum-ipsum,False,False,,,,,,,,False
apache_commons-lang_3.1,org.apache.commons,commons-lang3,3.1,True,False,,0,0,4746,,,,521443,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,nl.irp.sepa,sepa-iso20022,False,False,,,,,,,,False
apache_commons-lang_3.1,org.apache.commons,commons-lang3,3.1,True,False,,0,0,4746,,,,521443,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,com.jdkcn.jabber,jabberer,False,False,,,,,,,,False
apache_commons-lang_3.1,org.apache.commons,commons-lang3,3.1,True,False,,0,0,4746,,,,521443,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,com.github.jknack,css.java,False,False,,,,,,,,False
apache_commons-lang_3.1,org.apache.commons,commons-lang3,3.1,True,False,,0,0,4746,,,,521443,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,com.github.jknack,extend.java,False,False,,,,,,,,False
apache_commons-lang_3.1,org.apache.commons,commons-lang3,3.1,True,False,,0,0,4746,,,,521443,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,com.github.jknack,semver.java,False,False,,,,,,,,False
apache_commons-lang_3.1,org.apache.commons,commons-lang3,3.1,True,False,,0,0,4746,,,,521443,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,org.springframework.social,spring-social-salesforce,False,False,,,,,,,,False
apache_commons-lang_3.1,org.apache.commons,commons-lang3,3.1,True,False,,0,0,4746,,,,521443,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,mbtiles4j,mbtiles4j,False,False,,,,,,,,False
apache_commons-lang_3.1,org.apache.commons,commons-lang3,3.1,True,False,,0,0,4746,,,,521443,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,com.frre.programacion,libProg,False,False,,,,,,,,False
apache_commons-lang_3.1,org.apache.commons,commons-lang3,3.1,True,False,,0,0,4746,,,,521443,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,org.klose,mscheme,False,False,,,,,,,,False
apache_commons-lang_3.1,org.apache.commons,commons-lang3,3.1,True,False,,0,0,4746,,,,521443,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,com.github.koraktor,steam-condenser,False,False,,,,,,,,False
apache_commons-lang_3.1,org.apache.commons,commons-lang3,3.1,True,False,,0,0,4746,,,,521443,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,com.github.kristofa,mock-http-server,False,False,,,,,,,,False
apache_commons-lang_3.1,org.apache.commons,commons-lang3,3.1,True,False,,0,0,4746,,,,521443,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,com.github.letcheng,Extractor,False,False,,,,,,,,False
apache_commons-lang_3.1,org.apache.commons,commons-lang3,3.1,True,False,,0,0,4746,,,,521443,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,com.github.lkoskela,maven-build-utils,False,False,,,,,,,,False
apache_commons-lang_3.1,org.apache.commons,commons-lang3,3.1,True,False,,0,0,4746,,,,521443,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,org.lwes,lwes-java,False,False,,,,,,,,False
apache_commons-lang_3.1,org.apache.commons,commons-lang3,3.1,True,False,,0,0,4746,,,,521443,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,pl.maciejwalkowiak,java-plist,False,False,,,,,,,,False
apache_commons-lang_3.1,org.apache.commons,commons-lang3,3.1,True,False,,0,0,4746,,,,521443,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,pl.seam.validator,hibernate-validator-pl,False,False,,,,,,,,False
apache_commons-lang_3.1,org.apache.commons,commons-lang3,3.1,True,False,,0,0,4746,,,,521443,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,com.medallia.word2vec,medallia-word2vec,False,False,,,,,,,,False
apache_commons-lang_3.1,org.apache.commons,commons-lang3,3.1,True,False,,0,0,4746,,,,521443,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,no.met,metadataeditor-${majorMinorVersion},False,False,,,,,,,,False
apache_commons-lang_3.1,org.apache.commons,commons-lang3,3.1,True,False,,0,0,4746,,,,521443,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,edu.jhu.hlt.optimize,optimize,False,False,,,,,,,,False
apache_commons-lang_3.1,org.apache.commons,commons-lang3,3.1,True,False,,0,0,4746,,,,521443,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,com.microsoft.hadoop,microsoft-hadoop-azure,False,False,,,,,,,,False
apache_commons-lang_3.1,org.apache.commons,commons-lang3,3.1,True,False,,0,0,4746,,,,521443,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,com.thewonggei,regex-tester,False,False,,,,,,,,False
